movement_id,document_id,event_time,movement_type,sku,batch_id,location_id,quantity,order_line_id,receipt_id
M002272,D002272,2026-07-24 14:00:00,ISSUE,SKU002,B0122,L002,1,O02151,
M002273,D002273,2026-07-24 14:00:00,ISSUE,SKU004,B0124,L004,2,O02152,
M002274,D002274,2026-07-24 14:00:00,ISSUE,SKU006,B0126,L006,2,O02153,
M002275,D002275,2026-07-24 14:00:00,ISSUE,SKU008,B0128,L008,4,O02154,
M002276,D002276,2026-07-24 14:00:00,ISSUE,SKU014,B0103,L014,4,O02155,
M002277,D002277,2026-07-24 14:00:00,ISSUE,SKU015,B0116,L015,3,O02156,
M002278,D002278,2026-07-24 14:00:00,ISSUE,SKU022,B0106,L022,1,O02157,
M002279,D002279,2026-07-24 14:00:00,ISSUE,SKU023,B0075,L023,4,O02158,
M002280,D002280,2026-07-24 14:00:00,ISSUE,SKU025,B0091,L025,4,O02159,
M002281,D002281,2026-07-24 14:00:00,ISSUE,SKU028,B0079,L028,1,O02160,
M002282,D002282,2026-07-25 14:00:00,ISSUE,SKU002,B0122,L002,1,O02161,
M002283,D002283,2026-07-25 14:00:00,ISSUE,SKU004,B0124,L004,5,O02162,
M002284,D002284,2026-07-25 14:00:00,ISSUE,SKU005,B0125,L005,5,O02163,
M002285,D002285,2026-07-25 14:00:00,ISSUE,SKU006,B0126,L006,1,O02164,
M002286,D002286,2026-07-25 14:00:00,ISSUE,SKU007,B0007,L007,2,O02165,
M002287,D002287,2026-07-25 14:00:00,ISSUE,SKU012,B0102,L012,2,O02166,
M002288,D002288,2026-07-25 14:00:00,ISSUE,SKU014,B0103,L014,2,O02167,
M002289,D002289,2026-07-25 14:00:00,ISSUE,SKU015,B0116,L015,4,O02168,
M002290,D002290,2026-07-25 14:00:00,ISSUE,SKU017,B0088,L017,2,O02169,
M002291,D002291,2026-07-25 14:00:00,ISSUE,SKU019,B0049,L019,5,O02170,
M002292,D002292,2026-07-25 14:00:00,ISSUE,SKU020,B0133,L020,5,O02171,
M002293,D002293,2026-07-25 14:00:00,ISSUE,SKU022,B0106,L022,4,O02172,
M002294,D002294,2026-07-25 14:00:00,ISSUE,SKU002,B0122,L002,5,O02174,
M002295,D002295,2026-07-25 14:00:00,ISSUE,SKU003,B0123,L003,6,O02175,
M002296,D002296,2026-07-25 14:00:00,ISSUE,SKU004,B0124,L004,3,O02176,
M002297,D002297,2026-07-25 14:00:00,ISSUE,SKU005,B0125,L005,4,O02177,
M002298,D002298,2026-07-25 14:00:00,ISSUE,SKU006,B0126,L006,4,O02178,
M002299,D002299,2026-07-25 14:00:00,ISSUE,SKU008,B0128,L008,6,O02179,
M002300,D002300,2026-07-25 14:00:00,ISSUE,SKU011,B0130,L011,6,O02180,
M002301,D002301,2026-07-25 14:00:00,ISSUE,SKU012,B0102,L012,3,O02181,
M002302,D002302,2026-07-25 14:00:00,ISSUE,SKU019,B0049,L019,1,O02182,
M002303,D002303,2026-07-25 14:00:00,ISSUE,SKU020,B0133,L020,3,O02183,
M002304,D002304,2026-07-25 14:00:00,ISSUE,SKU022,B0106,L022,4,O02184,
M002305,D002305,2026-07-25 14:00:00,ISSUE,SKU023,B0075,L023,1,O02185,
M002306,D002306,2026-07-25 14:00:00,ISSUE,SKU024,B0107,L024,5,O02186,
M002307,D002307,2026-07-25 14:00:00,ISSUE,SKU027,B0108,L027,6,O02187,
M002308,D002308,2026-07-25 14:00:00,ISSUE,SKU003,B0123,L003,6,O02189,
M002309,D002309,2026-07-25 14:00:00,ISSUE,SKU004,B0124,L004,3,O02190,
M002310,D002310,2026-07-25 14:00:00,ISSUE,SKU004,B0111,L004,3,O02190,
M002311,D002311,2026-07-25 14:00:00,ISSUE,SKU006,B0126,L006,3,O02191,
M002312,D002312,2026-07-25 14:00:00,ISSUE,SKU011,B0130,L011,5,O02192,
M002313,D002313,2026-07-25 14:00:00,ISSUE,SKU017,B0088,L017,3,O02193,
M002314,D002314,2026-07-25 14:00:00,ISSUE,SKU019,B0049,L019,8,O02194,
M002315,D002315,2026-07-25 14:00:00,ISSUE,SKU020,B0133,L020,6,O02195,
M002316,D002316,2026-07-25 14:00:00,ISSUE,SKU022,B0106,L022,3,O02196,
M002317,D002317,2026-07-25 14:00:00,ISSUE,SKU002,B0122,L002,4,O02197,
M002318,D002318,2026-07-25 14:00:00,ISSUE,SKU003,B0123,L003,4,O02198,
M002319,D002319,2026-07-25 14:00:00,ISSUE,SKU004,B0111,L004,4,O02199,
M002320,D002320,2026-07-25 14:00:00,ISSUE,SKU005,B0125,L005,5,O02200,
M002321,D002321,2026-07-25 14:00:00,ISSUE,SKU006,B0126,L006,2,O02201,
M002322,D002322,2026-07-25 14:00:00,ISSUE,SKU008,B0128,L008,4,O02202,
M002323,D002323,2026-07-25 14:00:00,ISSUE,SKU016,B0131,L016,9,O02203,
M002324,D002324,2026-07-25 14:00:00,ISSUE,SKU020,B0133,L020,4,O02204,
M002325,D002325,2026-07-25 14:00:00,ISSUE,SKU026,B0056,L026,4,O02205,
M002326,D002326,2026-07-25 14:00:00,ISSUE,SKU027,B0108,L027,9,O02206,
M002327,D002327,2026-07-25 14:00:00,ISSUE,SKU003,B0123,L003,6,O02208,
M002328,D002328,2026-07-25 14:00:00,ISSUE,SKU004,B0111,L004,5,O02209,
M002329,D002329,2026-07-25 14:00:00,ISSUE,SKU005,B0125,L005,5,O02210,
M002330,D002330,2026-07-25 14:00:00,ISSUE,SKU009,B0129,L009,4,O02211,
M002331,D002331,2026-07-25 14:00:00,ISSUE,SKU015,B0116,L015,2,O02212,
M002332,D002332,2026-07-25 14:00:00,ISSUE,SKU018,B0048,L018,4,O02213,
M002333,D002333,2026-07-25 14:00:00,ISSUE,SKU019,B0049,L019,4,O02214,
M002334,D002334,2026-07-25 14:00:00,ISSUE,SKU025,B0091,L025,2,O02215,
M002335,D002335,2026-07-26 14:00:00,ISSUE,SKU002,B0122,L002,5,O02217,
M002336,D002336,2026-07-26 14:00:00,ISSUE,SKU003,B0123,L003,3,O02218,
M002337,D002337,2026-07-26 14:00:00,ISSUE,SKU004,B0111,L004,1,O02219,
M002338,D002338,2026-07-26 14:00:00,ISSUE,SKU005,B0112,L005,2,O02220,
M002339,D002339,2026-07-26 14:00:00,ISSUE,SKU006,B0126,L006,3,O02221,
M002340,D002340,2026-07-26 14:00:00,ISSUE,SKU007,B0007,L007,4,O02222,
M002341,D002341,2026-07-26 14:00:00,ISSUE,SKU009,B0129,L009,1,O02223,
M002342,D002342,2026-07-26 14:00:00,ISSUE,SKU013,B0013,L013,1,O02224,
M002343,D002343,2026-07-26 14:00:00,ISSUE,SKU016,B0131,L016,4,O02225,
M002344,D002344,2026-07-26 14:00:00,ISSUE,SKU020,B0133,L020,5,O02226,
M002345,D002345,2026-07-26 14:00:00,ISSUE,SKU022,B0106,L022,3,O02227,
M002346,D002346,2026-07-26 14:00:00,ISSUE,SKU024,B0107,L024,4,O02228,
M002347,D002347,2026-07-26 14:00:00,ISSUE,SKU025,B0091,L025,2,O02229,
M002348,D002348,2026-07-26 14:00:00,ISSUE,SKU026,B0056,L026,1,O02230,
M002349,D002349,2026-07-26 14:00:00,ISSUE,SKU028,B0079,L028,2,O02231,
M002350,D002350,2026-07-26 14:00:00,ISSUE,SKU029,B0029,L029,3,O02232,
M002351,D002351,2026-07-26 14:00:00,ISSUE,SKU003,B0123,L003,1,O02234,
M002352,D002352,2026-07-26 14:00:00,ISSUE,SKU004,B0111,L004,4,O02235,
M002353,D002353,2026-07-26 14:00:00,ISSUE,SKU005,B0112,L005,1,O02236,
M002354,D002354,2026-07-26 14:00:00,ISSUE,SKU006,B0126,L006,1,O02237,
M002355,D002355,2026-07-26 14:00:00,ISSUE,SKU007,B0007,L007,5,O02238,
M002356,D002356,2026-07-26 14:00:00,ISSUE,SKU008,B0128,L008,5,O02239,
M002357,D002357,2026-07-26 14:00:00,ISSUE,SKU016,B0131,L016,1,O02240,
M002358,D002358,2026-07-26 14:00:00,ISSUE,SKU020,B0133,L020,1,O02241,
M002359,D002359,2026-07-26 14:00:00,ISSUE,SKU025,B0091,L025,4,O02242,
M002360,D002360,2026-07-26 14:00:00,ISSUE,SKU026,B0056,L026,5,O02243,
M002361,D002361,2026-07-26 14:00:00,ISSUE,SKU002,B0122,L002,3,O02245,
M002362,D002362,2026-07-26 14:00:00,ISSUE,SKU003,B0123,L003,5,O02246,
M002363,D002363,2026-07-26 14:00:00,ISSUE,SKU008,B0128,L008,3,O02247,
M002364,D002364,2026-07-26 14:00:00,ISSUE,SKU013,B0013,L013,5,O02248,
M002365,D002365,2026-07-26 14:00:00,ISSUE,SKU014,B0103,L014,3,O02249,
M002366,D002366,2026-07-26 14:00:00,ISSUE,SKU015,B0116,L015,5,O02250,
M002367,D002367,2026-07-26 14:00:00,ISSUE,SKU017,B0088,L017,5,O02251,
M002368,D002368,2026-07-26 14:00:00,ISSUE,SKU023,B0075,L023,5,O02252,
M002369,D002369,2026-07-26 14:00:00,ISSUE,SKU004,B0111,L004,9,O02254,
M002370,D002370,2026-07-26 14:00:00,ISSUE,SKU006,B0126,L006,7,O02255,
M002371,D002371,2026-07-26 14:00:00,ISSUE,SKU007,B0007,L007,2,O02256,
M002372,D002372,2026-07-26 14:00:00,ISSUE,SKU009,B0129,L009,2,O02257,
M002373,D002373,2026-07-26 14:00:00,ISSUE,SKU011,B0130,L011,5,O02258,
M002374,D002374,2026-07-26 14:00:00,ISSUE,SKU016,B0131,L016,4,O02259,
M002375,D002375,2026-07-26 14:00:00,ISSUE,SKU023,B0075,L023,9,O02260,
M002376,D002376,2026-07-26 14:00:00,ISSUE,SKU027,B0108,L027,4,O02261,
M002377,D002377,2026-07-26 14:00:00,ISSUE,SKU002,B0122,L002,5,O02263,
M002378,D002378,2026-07-26 14:00:00,ISSUE,SKU004,B0111,L004,5,O02264,
M002379,D002379,2026-07-26 14:00:00,ISSUE,SKU006,B0126,L006,1,O02265,
M002380,D002380,2026-07-26 14:00:00,ISSUE,SKU008,B0128,L008,6,O02266,
M002381,D002381,2026-07-26 14:00:00,ISSUE,SKU012,B0102,L012,1,O02267,
M002382,D002382,2026-07-26 14:00:00,ISSUE,SKU015,B0116,L015,2,O02268,
M002383,D002383,2026-07-26 14:00:00,ISSUE,SKU016,B0131,L016,4,O02269,
M002384,D002384,2026-07-26 14:00:00,ISSUE,SKU017,B0088,L017,1,O02270,
M002385,D002385,2026-07-26 14:00:00,ISSUE,SKU021,B0105,L021,1,O02271,
M002386,D002386,2026-07-26 14:00:00,ISSUE,SKU022,B0106,L022,6,O02272,
M002387,D002387,2026-07-26 14:00:00,ISSUE,SKU024,B0107,L024,4,O02273,
M002388,D002388,2026-07-26 14:00:00,ISSUE,SKU028,B0079,L028,2,O02274,
M002389,D002389,2026-07-27 14:00:00,ISSUE,SKU002,B0122,L002,2,O02275,
M002390,D002390,2026-07-27 14:00:00,ISSUE,SKU003,B0123,L003,4,O02276,
M002391,D002391,2026-07-27 14:00:00,ISSUE,SKU004,B0111,L004,2,O02277,
M002392,D002392,2026-07-27 14:00:00,ISSUE,SKU014,B0103,L014,2,O02278,
M002393,D002393,2026-07-27 14:00:00,ISSUE,SKU020,B0133,L020,4,O02279,
M002394,D002394,2026-07-27 14:00:00,ISSUE,SKU022,B0106,L022,2,O02280,
M002395,D002395,2026-07-27 14:00:00,ISSUE,SKU024,B0107,L024,2,O02281,
M002396,D002396,2026-07-27 14:00:00,ISSUE,SKU026,B0056,L026,1,O02282,
M002397,D002397,2026-07-27 14:00:00,ISSUE,SKU027,B0108,L027,1,O02283,
M002398,D002398,2026-07-27 14:00:00,ISSUE,SKU003,B0123,L003,3,O02285,
M002399,D002399,2026-07-27 14:00:00,ISSUE,SKU004,B0111,L004,1,O02286,
M002400,D002400,2026-07-27 14:00:00,ISSUE,SKU005,B0112,L005,4,O02287,
M002401,D002401,2026-07-27 14:00:00,ISSUE,SKU006,B0126,L006,1,O02288,
M002402,D002402,2026-07-27 14:00:00,ISSUE,SKU011,B0130,L011,1,O02289,
M002403,D002403,2026-07-27 14:00:00,ISSUE,SKU012,B0102,L012,4,O02290,
M002404,D002404,2026-07-27 14:00:00,ISSUE,SKU023,B0075,L023,3,O02291,
M002405,D002405,2026-07-27 14:00:00,ISSUE,SKU024,B0107,L024,1,O02292,
M002406,D002406,2026-07-27 14:00:00,ISSUE,SKU027,B0108,L027,3,O02293,
M002407,D002407,2026-07-27 14:00:00,ISSUE,SKU028,B0079,L028,3,O02294,
M002408,D002408,2026-07-27 14:00:00,ISSUE,SKU002,B0122,L002,5,O02296,
M002409,D002409,2026-07-27 14:00:00,ISSUE,SKU004,B0111,L004,5,O02297,
M002410,D002410,2026-07-27 14:00:00,ISSUE,SKU006,B0126,L006,4,O02298,
M002411,D002411,2026-07-27 14:00:00,ISSUE,SKU007,B0007,L007,2,O02299,
M002412,D002412,2026-07-27 14:00:00,ISSUE,SKU011,B0130,L011,1,O02300,
M002413,D002413,2026-07-27 14:00:00,ISSUE,SKU012,B0102,L012,1,O02301,
M002414,D002414,2026-07-27 14:00:00,ISSUE,SKU017,B0088,L017,4,O02302,
M002415,D002415,2026-07-27 14:00:00,ISSUE,SKU021,B0105,L021,5,O02303,
M002416,D002416,2026-07-27 14:00:00,ISSUE,SKU025,B0091,L025,6,O02304,
M002417,D002417,2026-07-27 14:00:00,ISSUE,SKU004,B0111,L004,4,O02306,
M002418,D002418,2026-07-27 14:00:00,ISSUE,SKU005,B0112,L005,6,O02307,
M002419,D002419,2026-07-27 14:00:00,ISSUE,SKU019,B0049,L019,4,O02308,
M002420,D002420,2026-07-27 14:00:00,ISSUE,SKU021,B0105,L021,4,O02309,
M002421,D002421,2026-07-27 14:00:00,ISSUE,SKU023,B0075,L023,7,O02310,
M002422,D002422,2026-07-27 14:00:00,ISSUE,SKU027,B0108,L027,7,O02311,
M002423,D002423,2026-07-27 14:00:00,ISSUE,SKU003,B0123,L003,4,O02313,
M002424,D002424,2026-07-27 14:00:00,ISSUE,SKU004,B0111,L004,4,O02314,
M002425,D002425,2026-07-27 14:00:00,ISSUE,SKU006,B0126,L006,2,O02315,
M002426,D002426,2026-07-27 14:00:00,ISSUE,SKU008,B0128,L008,4,O02316,
M002427,D002427,2026-07-27 14:00:00,ISSUE,SKU009,B0129,L009,2,O02317,
M002428,D002428,2026-07-27 14:00:00,ISSUE,SKU015,B0116,L015,1,O02318,
M002429,D002429,2026-07-27 14:00:00,ISSUE,SKU020,B0133,L020,2,O02319,
M002430,D002430,2026-07-27 14:00:00,ISSUE,SKU022,B0106,L022,3,O02320,
M002431,D002431,2026-07-27 14:00:00,ISSUE,SKU025,B0091,L025,1,O02321,
M002432,D002432,2026-07-27 14:00:00,ISSUE,SKU026,B0056,L026,4,O02322,
M002433,D002433,2026-07-28 08:00:00,RECEIPT,SKU002,B0138,L002,60,,R0108
M002434,D002434,2026-07-28 08:00:00,RECEIPT,SKU003,B0139,L003,72,,R0109
M002435,D002435,2026-07-28 08:00:00,RECEIPT,SKU004,B0140,L004,79,,R0110
M002436,D002436,2026-07-28 08:00:00,RECEIPT,SKU005,B0141,L005,87,,R0111
M002437,D002437,2026-07-28 08:00:00,RECEIPT,SKU006,B0142,L006,83,,R0112
M002438,D002438,2026-07-28 08:00:00,RECEIPT,SKU012,B0143,L012,69,,R0113
M002439,D002439,2026-07-28 08:00:00,RECEIPT,SKU013,B0144,L013,71,,R0114
M002440,D002440,2026-07-28 08:00:00,RECEIPT,SKU014,B0145,L014,86,,R0115
M002441,D002441,2026-07-28 08:00:00,RECEIPT,SKU015,B0146,L015,63,,R0116
M002442,D002442,2026-07-28 08:00:00,RECEIPT,SKU019,B0147,L019,85,,R0117
M002443,D002443,2026-07-28 08:00:00,RECEIPT,SKU021,B0148,L021,60,,R0118
M002444,D002444,2026-07-28 08:00:00,RECEIPT,SKU023,B0149,L023,81,,R0119
M002445,D002445,2026-07-28 08:00:00,RECEIPT,SKU027,B0150,L027,74,,R0120
M002446,D002446,2026-07-28 08:00:00,RECEIPT,SKU028,B0151,L028,86,,R0121
M002447,D002447,2026-07-28 14:00:00,ISSUE,SKU003,B0123,L003,1,O02323,
M002448,D002448,2026-07-28 14:00:00,ISSUE,SKU004,B0111,L004,4,O02324,
M002449,D002449,2026-07-28 14:00:00,ISSUE,SKU014,B0145,L014,2,O02325,
M002450,D002450,2026-07-28 14:00:00,ISSUE,SKU024,B0107,L024,3,O02326,
M002451,D002451,2026-07-28 14:00:00,ISSUE,SKU027,B0108,L027,2,O02327,
M002452,D002452,2026-07-28 14:00:00,ISSUE,SKU002,B0138,L002,5,O02329,
M002453,D002453,2026-07-28 14:00:00,ISSUE,SKU004,B0111,L004,2,O02330,
M002454,D002454,2026-07-28 14:00:00,ISSUE,SKU006,B0126,L006,1,O02331,
M002455,D002455,2026-07-28 14:00:00,ISSUE,SKU009,B0129,L009,4,O02332,
M002456,D002456,2026-07-28 14:00:00,ISSUE,SKU011,B0130,L011,5,O02333,
M002457,D002457,2026-07-28 14:00:00,ISSUE,SKU015,B0116,L015,4,O02334,
M002458,D002458,2026-07-28 14:00:00,ISSUE,SKU016,B0131,L016,1,O02335,
M002459,D002459,2026-07-28 14:00:00,ISSUE,SKU017,B0088,L017,1,O02336,
M002460,D002460,2026-07-28 14:00:00,ISSUE,SKU017,B0047,L017,4,O02336,
M002461,D002461,2026-07-28 14:00:00,ISSUE,SKU026,B0056,L026,4,O02337,
M002462,D002462,2026-07-28 14:00:00,ISSUE,SKU003,B0123,L003,2,O02338,
M002463,D002463,2026-07-28 14:00:00,ISSUE,SKU005,B0141,L005,6,O02339,
M002464,D002464,2026-07-28 14:00:00,ISSUE,SKU006,B0126,L006,1,O02340,
M002465,D002465,2026-07-28 14:00:00,ISSUE,SKU013,B0013,L013,1,O02341,
M002466,D002466,2026-07-28 14:00:00,ISSUE,SKU014,B0145,L014,6,O02342,
M002467,D002467,2026-07-28 14:00:00,ISSUE,SKU025,B0091,L025,1,O02343,
M002468,D002468,2026-07-28 14:00:00,ISSUE,SKU002,B0138,L002,1,O02345,
M002469,D002469,2026-07-28 14:00:00,ISSUE,SKU003,B0123,L003,5,O02346,
M002470,D002470,2026-07-28 14:00:00,ISSUE,SKU003,B0139,L003,1,O02346,
M002471,D002471,2026-07-28 14:00:00,ISSUE,SKU005,B0141,L005,4,O02347,
M002472,D002472,2026-07-28 14:00:00,ISSUE,SKU020,B0133,L020,1,O02348,
M002473,D002473,2026-07-28 14:00:00,ISSUE,SKU026,B0056,L026,1,O02349,
M002474,D002474,2026-07-28 14:00:00,ISSUE,SKU026,B0092,L026,2,O02349,
M002475,D002475,2026-07-28 14:00:00,ISSUE,SKU028,B0079,L028,4,O02350,
M002476,D002476,2026-07-28 14:00:00,ISSUE,SKU003,B0139,L003,2,O02351,
M002477,D002477,2026-07-28 14:00:00,ISSUE,SKU005,B0141,L005,2,O02352,
M002478,D002478,2026-07-28 14:00:00,ISSUE,SKU006,B0126,L006,1,O02353,
M002479,D002479,2026-07-28 14:00:00,ISSUE,SKU007,B0007,L007,1,O02354,
M002480,D002480,2026-07-28 14:00:00,ISSUE,SKU009,B0129,L009,2,O02355,
M002481,D002481,2026-07-28 14:00:00,ISSUE,SKU011,B0130,L011,4,O02356,
M002482,D002482,2026-07-28 14:00:00,ISSUE,SKU013,B0013,L013,4,O02357,
M002483,D002483,2026-07-28 14:00:00,ISSUE,SKU016,B0131,L016,1,O02358,
M002484,D002484,2026-07-28 14:00:00,ISSUE,SKU024,B0107,L024,1,O02359,
M002485,D002485,2026-07-28 14:00:00,ISSUE,SKU025,B0091,L025,4,O02360,
M002486,D002486,2026-07-29 14:00:00,ISSUE,SKU002,B0138,L002,2,O02362,
M002487,D002487,2026-07-29 14:00:00,ISSUE,SKU003,B0139,L003,2,O02363,
M002488,D002488,2026-07-29 14:00:00,ISSUE,SKU004,B0111,L004,4,O02364,
M002489,D002489,2026-07-29 14:00:00,ISSUE,SKU005,B0141,L005,1,O02365,
M002490,D002490,2026-07-29 14:00:00,ISSUE,SKU006,B0126,L006,3,O02366,
M002491,D002491,2026-07-29 14:00:00,ISSUE,SKU009,B0129,L009,3,O02367,
M002492,D002492,2026-07-29 14:00:00,ISSUE,SKU012,B0102,L012,2,O02368,
M002493,D002493,2026-07-29 14:00:00,ISSUE,SKU022,B0106,L022,1,O02369,
M002494,D002494,2026-07-29 14:00:00,ISSUE,SKU027,B0108,L027,3,O02370,
M002495,D002495,2026-07-29 14:00:00,ISSUE,SKU003,B0139,L003,1,O02371,
M002496,D002496,2026-07-29 14:00:00,ISSUE,SKU004,B0111,L004,1,O02372,
M002497,D002497,2026-07-29 14:00:00,ISSUE,SKU017,B0047,L017,5,O02373,
M002498,D002498,2026-07-29 14:00:00,ISSUE,SKU020,B0133,L020,2,O02374,
M002499,D002499,2026-07-29 14:00:00,ISSUE,SKU021,B0105,L021,5,O02375,
M002500,D002500,2026-07-29 14:00:00,ISSUE,SKU023,B0075,L023,5,O02376,
M002501,D002501,2026-07-29 14:00:00,ISSUE,SKU024,B0107,L024,4,O02377,
M002502,D002502,2026-07-29 14:00:00,ISSUE,SKU028,B0079,L028,3,O02378,
M002503,D002503,2026-07-29 14:00:00,ISSUE,SKU002,B0138,L002,2,O02380,
M002504,D002504,2026-07-29 14:00:00,ISSUE,SKU003,B0139,L003,6,O02381,
M002505,D002505,2026-07-29 14:00:00,ISSUE,SKU004,B0111,L004,1,O02382,
M002506,D002506,2026-07-29 14:00:00,ISSUE,SKU005,B0141,L005,1,O02383,
M002507,D002507,2026-07-29 14:00:00,ISSUE,SKU009,B0129,L009,2,O02384,
M002508,D002508,2026-07-29 14:00:00,ISSUE,SKU014,B0145,L014,1,O02385,
M002509,D002509,2026-07-29 14:00:00,ISSUE,SKU017,B0047,L017,4,O02386,
M002510,D002510,2026-07-29 14:00:00,ISSUE,SKU020,B0133,L020,6,O02387,
M002511,D002511,2026-07-29 14:00:00,ISSUE,SKU023,B0075,L023,2,O02388,
M002512,D002512,2026-07-29 14:00:00,ISSUE,SKU002,B0138,L002,4,O02389,
M002513,D002513,2026-07-29 14:00:00,ISSUE,SKU003,B0139,L003,7,O02390,
M002514,D002514,2026-07-29 14:00:00,ISSUE,SKU004,B0111,L004,4,O02391,
M002515,D002515,2026-07-29 14:00:00,ISSUE,SKU007,B0007,L007,3,O02392,
M002516,D002516,2026-07-29 14:00:00,ISSUE,SKU011,B0130,L011,3,O02393,
M002517,D002517,2026-07-29 14:00:00,ISSUE,SKU013,B0013,L013,7,O02394,
M002518,D002518,2026-07-29 14:00:00,ISSUE,SKU014,B0145,L014,6,O02395,
M002519,D002519,2026-07-29 14:00:00,ISSUE,SKU015,B0116,L015,6,O02396,
M002520,D002520,2026-07-29 14:00:00,ISSUE,SKU023,B0075,L023,1,O02397,
M002521,D002521,2026-07-29 14:00:00,ISSUE,SKU002,B0138,L002,4,O02399,
M002522,D002522,2026-07-29 14:00:00,ISSUE,SKU004,B0111,L004,2,O02400,
M002523,D002523,2026-07-29 14:00:00,ISSUE,SKU005,B0141,L005,2,O02401,
M002524,D002524,2026-07-29 14:00:00,ISSUE,SKU006,B0126,L006,1,O02402,
M002525,D002525,2026-07-29 14:00:00,ISSUE,SKU006,B0142,L006,3,O02402,
M002526,D002526,2026-07-29 14:00:00,ISSUE,SKU015,B0116,L015,3,O02403,
M002527,D002527,2026-07-29 14:00:00,ISSUE,SKU024,B0107,L024,2,O02404,
M002528,D002528,2026-07-29 14:00:00,ISSUE,SKU025,B0091,L025,1,O02405,
M002529,D002529,2026-07-30 14:00:00,ISSUE,SKU002,B0138,L002,2,O02407,
M002530,D002530,2026-07-30 14:00:00,ISSUE,SKU003,B0139,L003,2,O02408,
M002531,D002531,2026-07-30 14:00:00,ISSUE,SKU005,B0141,L005,2,O02409,
M002532,D002532,2026-07-30 14:00:00,ISSUE,SKU006,B0142,L006,4,O02410,
M002533,D002533,2026-07-30 14:00:00,ISSUE,SKU009,B0129,L009,4,O02411,
M002534,D002534,2026-07-30 14:00:00,ISSUE,SKU011,B0130,L011,3,O02412,
M002535,D002535,2026-07-30 14:00:00,ISSUE,SKU013,B0013,L013,2,O02413,
M002536,D002536,2026-07-30 14:00:00,ISSUE,SKU019,B0049,L019,2,O02414,
M002537,D002537,2026-07-30 14:00:00,ISSUE,SKU020,B0133,L020,4,O02415,
M002538,D002538,2026-07-30 14:00:00,ISSUE,SKU022,B0106,L022,2,O02416,
M002539,D002539,2026-07-30 14:00:00,ISSUE,SKU024,B0107,L024,2,O02417,
M002540,D002540,2026-07-30 14:00:00,ISSUE,SKU027,B0108,L027,4,O02418,
M002541,D002541,2026-07-30 14:00:00,ISSUE,SKU004,B0111,L004,4,O02419,
M002542,D002542,2026-07-30 14:00:00,ISSUE,SKU006,B0142,L006,2,O02420,
M002543,D002543,2026-07-30 14:00:00,ISSUE,SKU007,B0007,L007,1,O02421,
M002544,D002544,2026-07-30 14:00:00,ISSUE,SKU011,B0130,L011,2,O02422,
M002545,D002545,2026-07-30 14:00:00,ISSUE,SKU024,B0107,L024,2,O02423,
M002546,D002546,2026-07-30 14:00:00,ISSUE,SKU026,B0092,L026,2,O02424,
M002547,D002547,2026-07-30 14:00:00,ISSUE,SKU028,B0079,L028,3,O02425,
M002548,D002548,2026-07-30 14:00:00,ISSUE,SKU003,B0139,L003,6,O02426,
M002549,D002549,2026-07-30 14:00:00,ISSUE,SKU004,B0111,L004,1,O02427,
M002550,D002550,2026-07-30 14:00:00,ISSUE,SKU007,B0007,L007,2,O02428,
M002551,D002551,2026-07-30 14:00:00,ISSUE,SKU013,B0013,L013,4,O02429,
M002552,D002552,2026-07-30 14:00:00,ISSUE,SKU017,B0047,L017,2,O02430,
M002553,D002553,2026-07-30 14:00:00,ISSUE,SKU020,B0133,L020,4,O02431,
M002554,D002554,2026-07-30 14:00:00,ISSUE,SKU021,B0105,L021,6,O02432,
M002555,D002555,2026-07-30 14:00:00,ISSUE,SKU022,B0106,L022,5,O02433,
M002556,D002556,2026-07-30 14:00:00,ISSUE,SKU023,B0075,L023,1,O02434,
M002557,D002557,2026-07-30 14:00:00,ISSUE,SKU023,B0120,L023,5,O02434,
M002558,D002558,2026-07-30 14:00:00,ISSUE,SKU002,B0138,L002,4,O02436,
M002559,D002559,2026-07-30 14:00:00,ISSUE,SKU004,B0140,L004,7,O02437,
M002560,D002560,2026-07-30 14:00:00,ISSUE,SKU005,B0141,L005,6,O02438,
M002561,D002561,2026-07-30 14:00:00,ISSUE,SKU009,B0129,L009,6,O02439,
M002562,D002562,2026-07-30 14:00:00,ISSUE,SKU012,B0102,L012,6,O02440,
M002563,D002563,2026-07-30 14:00:00,ISSUE,SKU015,B0116,L015,1,O02441,
M002564,D002564,2026-07-30 14:00:00,ISSUE,SKU015,B0069,L015,3,O02441,
M002565,D002565,2026-07-30 14:00:00,ISSUE,SKU016,B0131,L016,6,O02442,
M002566,D002566,2026-07-30 14:00:00,ISSUE,SKU019,B0049,L019,6,O02443,
M002567,D002567,2026-07-30 14:00:00,ISSUE,SKU024,B0107,L024,4,O02444,
M002568,D002568,2026-07-30 14:00:00,ISSUE,SKU002,B0138,L002,1,O02446,
M002569,D002569,2026-07-30 14:00:00,ISSUE,SKU006,B0142,L006,3,O02447,
M002570,D002570,2026-07-30 14:00:00,ISSUE,SKU015,B0069,L015,1,O02448,
M002571,D002571,2026-07-30 14:00:00,ISSUE,SKU018,B0048,L018,2,O02449,
M002572,D002572,2026-07-30 14:00:00,ISSUE,SKU019,B0049,L019,4,O02450,
M002573,D002573,2026-07-31 14:00:00,ISSUE,SKU003,B0139,L003,3,O02452,
M002574,D002574,2026-07-31 14:00:00,ISSUE,SKU004,B0140,L004,4,O02453,
